"dataset","sim","method","misclass","auc"
"Sonar",40,"RF",0.153846153846154,0.937029813318473
"Sonar",41,"RF",0.173076923076923,0.932200241478592
"Sonar",42,"RF",0.173076923076923,0.936101049503111
"Sonar",43,"RF",0.153846153846154,0.929506826414043
"Sonar",44,"RF",0.173076923076923,0.93127147766323
"Sonar",45,"RF",0.153846153846154,0.935822420358503
"Sonar",46,"RF",0.149038461538462,0.934522151016996
"Sonar",47,"RF",0.144230769230769,0.941116374106065
"Sonar",48,"RF",0.163461538461538,0.934336398253924
"Sonar",49,"RF",0.158653846153846,0.934986532924677
"Sonar",50,"RF",0.153846153846154,0.938144329896907
"Sonar",1,"SSS",0.158653846153846,0.936751184173865
"Sonar",2,"SSS",0.149038461538462,0.939816104764558
"Sonar",3,"SSS",0.163461538461538,0.936472555029256
"Sonar",4,"SSS",0.149038461538462,0.942138014302963
"Sonar",5,"SSS",0.153846153846154,0.936286802266184
"Sonar",6,"SSS",0.139423076923077,0.944831429367512
"Sonar",7,"SSS",0.163461538461538,0.936565431410792
"Sonar",8,"SSS",0.163461538461538,0.939258846475341
"Sonar",9,"SSS",0.168269230769231,0.940094733909167
"Sonar",10,"SSS",0.153846153846154,0.941302126869137
"Sonar",11,"SSS",0.144230769230769,0.943995541933686
"Sonar",12,"SSS",0.149038461538462,0.940094733909167
"Sonar",13,"SSS",0.168269230769231,0.937401318844618
"Sonar",14,"SSS",0.139423076923077,0.940373363053775
"Sonar",15,"SSS",0.153846153846154,0.940651992198384
"Sonar",16,"SSS",0.144230769230769,0.941487879632209
"Sonar",17,"SSS",0.153846153846154,0.940373363053775
"Sonar",18,"SSS",0.158653846153846,0.941766508776818
"Sonar",19,"SSS",0.144230769230769,0.94269527259218
"Sonar",20,"SSS",0.149038461538462,0.943995541933686
"Sonar",21,"SSS",0.163461538461538,0.942509519829107
"Sonar",22,"SSS",0.144230769230769,0.941673632395282
"Sonar",23,"SSS",0.149038461538462,0.939630352001486
"Sonar",24,"SSS",0.144230769230769,0.939073093712269
"Sonar",25,"SSS",0.149038461538462,0.936936936936937
"Sonar",26,"SSS",0.163461538461538,0.939073093712269
"Sonar",27,"SSS",0.144230769230769,0.940094733909167
"Sonar",28,"SSS",0.153846153846154,0.939444599238414
"Sonar",29,"SSS",0.158653846153846,0.936751184173865
"Sonar",30,"SSS",0.144230769230769,0.941023497724529
"Sonar",31,"SSS",0.153846153846154,0.93833008265998
"Sonar",32,"SSS",0.149038461538462,0.937401318844618
"Sonar",33,"SSS",0.158653846153846,0.943809789170614
"Sonar",34,"SSS",0.144230769230769,0.945295811275193
"Sonar",35,"SSS",0.158653846153846,0.943345407262933
"Sonar",36,"SSS",0.139423076923077,0.945481564038265
"Sonar",37,"SSS",0.153846153846154,0.944274171078295
"Sonar",38,"SSS",0.158653846153846,0.941302126869137
"Sonar",39,"SSS",0.153846153846154,0.94074486857992
"Sonar",40,"SSS",0.139423076923077,0.942509519829107
"Sonar",41,"SSS",0.153846153846154,0.942138014302963
"Sonar",42,"SSS",0.153846153846154,0.940837744961456
"Sonar",43,"SSS",0.149038461538462,0.943716912789078
"Sonar",44,"SSS",0.144230769230769,0.940466239435312
"Sonar",45,"SSS",0.163461538461538,0.943066778118325
"Sonar",46,"SSS",0.149038461538462,0.940559115816848
"Sonar",47,"SSS",0.149038461538462,0.946410327853627
"Sonar",48,"SSS",0.139423076923077,0.936936936936937
"Sonar",49,"SSS",0.158653846153846,0.939630352001486
"Sonar",50,"SSS",0.158653846153846,0.944924305749048
"Sonar",1,"ER",0.168269230769231,0.93201448871552
"Sonar",2,"ER",0.153846153846154,0.935915296740039
"Sonar",3,"ER",0.168269230769231,0.937029813318473
"Sonar",4,"ER",0.168269230769231,0.936193925884648
"Sonar",5,"ER",0.168269230769231,0.935543791213894
"Sonar",6,"ER",0.158653846153846,0.934243521872388
"Sonar",7,"ER",0.158653846153846,0.932478870623201
"Sonar",8,"ER",0.158653846153846,0.938422959041516
"Sonar",9,"ER",0.163461538461538,0.931085724900158
"Sonar",10,"ER",0.177884615384615,0.927277793257175
"Sonar",11,"ER",0.153846153846154,0.933036128912418
"Sonar",12,"ER",0.177884615384615,0.930621342992477
"Sonar",13,"ER",0.168269230769231,0.931642983189375
"Sonar",14,"ER",0.153846153846154,0.940094733909167
"Sonar",15,"ER",0.158653846153846,0.933872016346243
"Sonar",16,"ER",0.163461538461538,0.937772824370762
"Sonar",17,"ER",0.149038461538462,0.940373363053775
"Sonar",18,"ER",0.153846153846154,0.936008173121575
"Sonar",19,"ER",0.177884615384615,0.935265162069286
"Sonar",20,"ER",0.158653846153846,0.936008173121575
"Sonar",21,"ER",0.163461538461538,0.929321073650971
"Sonar",22,"ER",0.158653846153846,0.939444599238414
"Sonar",23,"ER",0.168269230769231,0.935450914832358
"Sonar",24,"ER",0.144230769230769,0.936844060555401
"Sonar",25,"ER",0.158653846153846,0.937679947989226
"Sonar",26,"ER",0.168269230769231,0.935822420358503
"Sonar",27,"ER",0.144230769230769,0.93517228568775
"Sonar",28,"ER",0.153846153846154,0.932200241478592
"Sonar",29,"ER",0.158653846153846,0.938237206278443
