"dataset","sim","method","misclass","auc"
"Ringnorm",7,"SSS",0.0493939393939394,0.992644995408632
"Ringnorm",8,"SSS",0.0484848484848485,0.992836363636364
"Ringnorm",9,"SSS",0.0512121212121212,0.99262479338843
"Ringnorm",10,"SSS",0.0466666666666667,0.99270303030303
"Ringnorm",11,"SSS",0.0475757575757576,0.992838200183655
"Ringnorm",12,"SSS",0.0496969696969697,0.992706336088154
"Ringnorm",13,"SSS",0.0493939393939394,0.992782369146005
"Ringnorm",14,"SSS",0.0478787878787879,0.992521212121212
"Ringnorm",15,"SSS",0.0475757575757576,0.992893663911846
"Ringnorm",16,"SSS",0.05,0.992605325987144
"Ringnorm",17,"SSS",0.0487878787878788,0.992898071625344
"Ringnorm",18,"SSS",0.0481818181818182,0.99262883379247
"Ringnorm",19,"SSS",0.0487878787878788,0.992577043158861
"Ringnorm",20,"SSS",0.0487878787878788,0.992838567493113
"Ringnorm",21,"SSS",0.0490909090909091,0.992888888888889
"Ringnorm",22,"SSS",0.0490909090909091,0.992463177226814
"Ringnorm",23,"SSS",0.0493939393939394,0.992569696969697
"Ringnorm",24,"SSS",0.0496969696969697,0.992699357208448
"Ringnorm",25,"SSS",0.0472727272727273,0.992658218549128
"Ringnorm",26,"SSS",0.0484848484848485,0.992609366391185
"Ringnorm",27,"SSS",0.0478787878787879,0.992991000918274
"Ringnorm",28,"SSS",0.0481818181818182,0.992772451790634
"Ringnorm",29,"SSS",0.0478787878787879,0.992434894398531
"Ringnorm",30,"SSS",0.0496969696969697,0.992786042240588
"Ringnorm",31,"SSS",0.0484848484848485,0.992577043158861
"Ringnorm",32,"SSS",0.0481818181818182,0.992691643709826
"Ringnorm",33,"SSS",0.0472727272727273,0.992565289256198
"Ringnorm",34,"SSS",0.05,0.992553535353535
"Ringnorm",35,"SSS",0.0490909090909091,0.992475298438935
"Ringnorm",36,"SSS",0.0487878787878788,0.992509825528007
"Ringnorm",37,"SSS",0.0490909090909091,0.992519375573921
"Ringnorm",38,"SSS",0.0490909090909091,0.992730578512397
"Ringnorm",39,"SSS",0.0487878787878788,0.992788980716253
"Ringnorm",40,"SSS",0.0484848484848485,0.992930027548209
"Ringnorm",41,"SSS",0.0484848484848485,0.992697153351699
"Ringnorm",42,"SSS",0.0478787878787879,0.992849219467401
"Ringnorm",43,"SSS",0.0481818181818182,0.992964187327824
"Ringnorm",44,"SSS",0.0481818181818182,0.992764370982553
"Ringnorm",45,"SSS",0.0484848484848485,0.992745638200184
"Ringnorm",46,"SSS",0.046969696969697,0.992775757575758
"Ringnorm",47,"SSS",0.0496969696969697,0.992599081726354
"Ringnorm",48,"SSS",0.0475757575757576,0.992513865932048
"Ringnorm",49,"SSS",0.0527272727272727,0.992310009182736
"Ringnorm",50,"SSS",0.0472727272727273,0.992704499540863
"Ringnorm",1,"ER",0.0336363636363636,0.99595261707989
"Ringnorm",2,"ER",0.0360606060606061,0.995491092745638
"Ringnorm",3,"ER",0.0315151515151515,0.996254912764004
"Ringnorm",4,"ER",0.0318181818181818,0.995515886134068
"Ringnorm",5,"ER",0.0327272727272727,0.995737006427916
"Ringnorm",6,"ER",0.0321212121212121,0.995987144168962
"Ringnorm",7,"ER",0.0348484848484849,0.995710560146924
"Ringnorm",8,"ER",0.0348484848484849,0.995871808999082
"Ringnorm",9,"ER",0.0324242424242424,0.995920293847567
"Ringnorm",10,"ER",0.0336363636363636,0.995882277318641
"Ringnorm",11,"ER",0.033030303030303,0.996039302112029
"Ringnorm",12,"ER",0.0321212121212121,0.995945454545455
"Ringnorm",13,"ER",0.0312121212121212,0.996019834710744
"Ringnorm",14,"ER",0.0351515151515151,0.995794306703398
"Ringnorm",15,"ER",0.0336363636363636,0.996040771349862
"Ringnorm",16,"ER",0.0345454545454545,0.995774839302112
"Ringnorm",17,"ER",0.0345454545454545,0.995908539944904
