"dataset","sim","method","misclass","auc"
"Birthwt",36,"AR",0.333333333333333,0.653976531942634
"Birthwt",37,"AR",0.333333333333333,0.651108213820078
"Birthwt",38,"AR",0.322751322751323,0.650325945241199
"Birthwt",39,"AR",0.317460317460317,0.653846153846154
"Birthwt",40,"AR",0.333333333333333,0.65006518904824
"Birthwt",41,"AR",0.333333333333333,0.646023468057366
"Birthwt",42,"AR",0.333333333333333,0.649152542372881
"Birthwt",43,"AR",0.333333333333333,0.657105606258149
"Birthwt",44,"AR",0.338624338624339,0.646936114732725
"Birthwt",45,"AR",0.322751322751323,0.652281616688396
"Birthwt",46,"AR",0.328042328042328,0.654237288135593
"Birthwt",47,"AR",0.322751322751323,0.652151238591917
"Birthwt",48,"AR",0.328042328042328,0.650325945241199
"Birthwt",49,"AR",0.333333333333333,0.651368970013038
"Birthwt",50,"AR",0.338624338624339,0.650456323337679
