"dataset","sim","method","misclass","auc"
"Liver",33,"AR",0.269565217391304,0.781344827586207
"Liver",34,"AR",0.263768115942029,0.783862068965517
"Liver",35,"AR",0.272463768115942,0.777862068965517
"Liver",36,"AR",0.272463768115942,0.774724137931034
"Liver",37,"AR",0.249275362318841,0.780241379310345
"Liver",38,"AR",0.263768115942029,0.783689655172414
"Liver",39,"AR",0.272463768115942,0.781758620689655
"Liver",40,"AR",0.263768115942029,0.783137931034483
"Liver",41,"AR",0.263768115942029,0.777965517241379
"Liver",42,"AR",0.252173913043478,0.782206896551724
"Liver",43,"AR",0.255072463768116,0.782103448275862
"Liver",44,"AR",0.266666666666667,0.780172413793103
"Liver",45,"AR",0.260869565217391,0.779827586206897
"Liver",46,"AR",0.252173913043478,0.781275862068965
"Liver",47,"AR",0.269565217391304,0.776551724137931
"Liver",48,"AR",0.255072463768116,0.783620689655172
"Liver",49,"AR",0.266666666666667,0.779655172413793
"Liver",50,"AR",0.269565217391304,0.784206896551724
