"dataset","sim","method","misclass","auc"
"Spambase",1,"ER",0.0512931971310585,0.985781392319617
"Spambase",2,"ER",0.0497717887415779,0.985880706930102
"Spambase",3,"ER",0.0504238209084982,0.98589732531114
"Spambase",4,"ER",0.0491197565746577,0.985900688554921
"Spambase",5,"ER",0.0512931971310585,0.985715512309077
"Spambase",6,"ER",0.0508585090197783,0.985756266910192
"Spambase",7,"ER",0.0506411649641382,0.98596735991694
"Spambase",8,"ER",0.0515105411866985,0.985808298269868
"Spambase",9,"ER",0.0506411649641382,0.985785744752746
"Spambase",10,"ER",0.0506411649641382,0.98577644637288
"Spambase",11,"ER",0.0517278852423386,0.985721051769422
"Spambase",12,"ER",0.0508585090197783,0.985925813964346
"Spambase",13,"ER",0.0504238209084982,0.985793658267526
"Spambase",14,"ER",0.049989132797218,0.985905436663789
"Spambase",15,"ER",0.0504238209084982,0.985769126371709
"Spambase",16,"ER",0.049989132797218,0.985783172860443
"Spambase",17,"ER",0.0515105411866985,0.985682077709132
"Spambase",18,"ER",0.0497717887415779,0.985694145819171
"Spambase",19,"ER",0.0512931971310585,0.985627672295022
"Spambase",20,"ER",0.0491197565746577,0.985826499353861
"Spambase",21,"ER",0.0491197565746577,0.985921461531218
"Spambase",22,"ER",0.0506411649641382,0.985941640993906
"Spambase",23,"ER",0.0517278852423386,0.98573767015046
"Spambase",24,"ER",0.0497717887415779,0.986063509121513
"Spambase",25,"ER",0.0504238209084982,0.985778622589444
"Spambase",26,"ER",0.0502064768528581,0.985687122574805
"Spambase",27,"ER",0.0506411649641382,0.985806319891173
"Spambase",28,"ER",0.0495544446859378,0.985940256128819
"Spambase",29,"ER",0.0515105411866985,0.985870221523019
"Spambase",30,"ER",0.0512931971310585,0.985708785821514
"Spambase",31,"ER",0.0506411649641382,0.985620352293851
"Spambase",32,"ER",0.049989132797218,0.985745583665239
"Spambase",33,"ER",0.049989132797218,0.98593234261404
"Spambase",34,"ER",0.0502064768528581,0.985905436663789
"Spambase",35,"ER",0.0502064768528581,0.985829664759773
"Spambase",36,"ER",0.0508585090197783,0.985721645283031
"Spambase",37,"ER",0.0512931971310585,0.985976064783197
"Spambase",38,"ER",0.0510758530754184,0.985510354438413
"Spambase",39,"ER",0.0504238209084982,0.985719864742205
"Spambase",40,"ER",0.0504238209084982,0.985923242072043
"Spambase",41,"ER",0.0495544446859378,0.985781392319617
"Spambase",42,"ER",0.049989132797218,0.985628859322239
"Spambase",43,"ER",0.0504238209084982,0.985811859351519
"Spambase",44,"ER",0.049989132797218,0.985941047480297
"Spambase",45,"ER",0.0504238209084982,0.985880113416494
"Spambase",46,"ER",0.0502064768528581,0.98571808420138
"Spambase",47,"ER",0.049989132797218,0.985765565290058
