"dataset","sim","method","minpvalue","misclass","auc"
"Twonorm",31,"AR",0.9,0.0260606060606061,0.995961065197429
"Twonorm",32,"AR",0.01,0.0278787878787879,0.995560697887971
"Twonorm",32,"AR",0.1,0.0263636363636364,0.995676767676768
"Twonorm",32,"AR",0.25,0.0248484848484848,0.995882093663912
"Twonorm",32,"AR",0.5,0.0257575757575758,0.995639302112029
"Twonorm",32,"AR",0.75,0.0284848484848485,0.99595041322314
"Twonorm",32,"AR",0.9,0.0257575757575758,0.995899724517906
"Twonorm",33,"AR",0.01,0.026969696969697,0.995598898071625
"Twonorm",33,"AR",0.1,0.0284848484848485,0.995723048668503
"Twonorm",33,"AR",0.25,0.0290909090909091,0.9957072543618
"Twonorm",33,"AR",0.5,0.0257575757575758,0.995792102846648
"Twonorm",33,"AR",0.75,0.0239393939393939,0.996130762167126
"Twonorm",33,"AR",0.9,0.0254545454545455,0.995840955004591
"Twonorm",34,"AR",0.01,0.0275757575757576,0.995602203856749
"Twonorm",34,"AR",0.1,0.0278787878787879,0.995890909090909
"Twonorm",34,"AR",0.25,0.0263636363636364,0.995687052341598
"Twonorm",34,"AR",0.5,0.0251515151515152,0.995724150596878
"Twonorm",34,"AR",0.75,0.0242424242424242,0.996056565656566
"Twonorm",34,"AR",0.9,0.0260606060606061,0.995959963269054
"Twonorm",35,"AR",0.01,0.0272727272727273,0.995575757575758
"Twonorm",35,"AR",0.1,0.0266666666666667,0.995926170798898
"Twonorm",35,"AR",0.25,0.0260606060606061,0.996127089072544
"Twonorm",35,"AR",0.5,0.026969696969697,0.995941965105602
"Twonorm",35,"AR",0.75,0.0251515151515152,0.995999265381084
"Twonorm",35,"AR",0.9,0.0236363636363636,0.995924701561065
"Twonorm",36,"AR",0.01,0.0263636363636364,0.995412672176309
"Twonorm",36,"AR",0.1,0.0251515151515152,0.995687419651056
"Twonorm",36,"AR",0.25,0.0239393939393939,0.996211937557392
"Twonorm",36,"AR",0.5,0.0254545454545455,0.996062075298439
"Twonorm",36,"AR",0.75,0.0242424242424242,0.996039302112029
"Twonorm",36,"AR",0.9,0.0263636363636364,0.995977594123049
"Twonorm",37,"AR",0.01,0.0260606060606061,0.995896786042241
"Twonorm",37,"AR",0.1,0.0248484848484848,0.996019100091827
"Twonorm",37,"AR",0.25,0.0260606060606061,0.995843526170799
"Twonorm",37,"AR",0.5,0.0248484848484848,0.996146556473829
"Twonorm",37,"AR",0.75,0.0290909090909091,0.995996694214876
"Twonorm",37,"AR",0.9,0.0251515151515152,0.995919926538108
"Twonorm",38,"AR",0.01,0.0251515151515152,0.995861157024793
"Twonorm",38,"AR",0.1,0.0272727272727273,0.995780716253444
"Twonorm",38,"AR",0.25,0.0254545454545455,0.995928007346189
"Twonorm",38,"AR",0.5,0.0227272727272727,0.995929476584022
"Twonorm",38,"AR",0.75,0.026969696969697,0.995761983471074
"Twonorm",38,"AR",0.9,0.0236363636363636,0.99622258953168
"Twonorm",39,"AR",0.01,0.0254545454545455,0.995507438016529
"Twonorm",39,"AR",0.1,0.0272727272727273,0.995645913682277
"Twonorm",39,"AR",0.25,0.0263636363636364,0.995746189164371
"Twonorm",39,"AR",0.5,0.0254545454545455,0.99594012855831
"Twonorm",39,"AR",0.75,0.0251515151515152,0.995844260789715
"Twonorm",39,"AR",0.9,0.0251515151515152,0.996345638200184
"Twonorm",40,"AR",0.01,0.0260606060606061,0.995652892561983
"Twonorm",40,"AR",0.1,0.0257575757575758,0.995839485766759
"Twonorm",40,"AR",0.25,0.0275757575757576,0.995816712580349
"Twonorm",40,"AR",0.5,0.0239393939393939,0.996101377410468
"Twonorm",40,"AR",0.75,0.0278787878787879,0.995907805325987
"Twonorm",40,"AR",0.9,0.0257575757575758,0.996062075298439
"Twonorm",41,"AR",0.01,0.026969696969697,0.995529476584022
"Twonorm",41,"AR",0.1,0.026969696969697,0.995612488521579
"Twonorm",41,"AR",0.25,0.0260606060606061,0.995965840220386
"Twonorm",41,"AR",0.5,0.0254545454545455,0.996087786960514
"Twonorm",41,"AR",0.75,0.0272727272727273,0.996001469237833
"Twonorm",41,"AR",0.9,0.0251515151515152,0.995957208448118
"Twonorm",42,"AR",0.01,0.0248484848484848,0.995797245179063
"Twonorm",42,"AR",0.1,0.0290909090909091,0.995832874196511
"Twonorm",42,"AR",0.25,0.026969696969697,0.995813406795225
"Twonorm",42,"AR",0.5,0.0260606060606061,0.995844628099174
"Twonorm",42,"AR",0.75,0.0251515151515152,0.995879522497704
"Twonorm",42,"AR",0.9,0.0263636363636364,0.995999265381084
"Twonorm",43,"AR",0.01,0.0263636363636364,0.995428099173554
"Twonorm",43,"AR",0.1,0.0266666666666667,0.995771900826446
"Twonorm",43,"AR",0.25,0.0260606060606061,0.995895316804408
"Twonorm",43,"AR",0.5,0.0257575757575758,0.995914784205693
"Twonorm",43,"AR",0.75,0.0245454545454545,0.996060238751148
"Twonorm",43,"AR",0.9,0.0236363636363636,0.995962534435262
"Twonorm",44,"AR",0.01,0.0254545454545455,0.995654361799816
"Twonorm",44,"AR",0.1,0.0263636363636364,0.995875114784206
"Twonorm",44,"AR",0.25,0.0260606060606061,0.995640036730946
"Twonorm",44,"AR",0.5,0.0260606060606061,0.99588246097337
"Twonorm",44,"AR",0.75,0.0260606060606061,0.99636290174472
"Twonorm",44,"AR",0.9,0.0278787878787879,0.995830303030303
"Twonorm",45,"AR",0.01,0.0260606060606061,0.995885032139578
"Twonorm",45,"AR",0.1,0.0251515151515152,0.995796143250689
"Twonorm",45,"AR",0.25,0.0272727272727273,0.995852708907254
"Twonorm",45,"AR",0.5,0.0248484848484848,0.99579577594123
"Twonorm",45,"AR",0.75,0.0260606060606061,0.996172635445363
"Twonorm",45,"AR",0.9,0.0275757575757576,0.995679706152433
"Twonorm",46,"AR",0.01,0.0266666666666667,0.995702846648301
"Twonorm",46,"AR",0.1,0.026969696969697,0.995847566574839
"Twonorm",46,"AR",0.25,0.0266666666666667,0.995910743801653
"Twonorm",46,"AR",0.5,0.0263636363636364,0.996002203856749
"Twonorm",46,"AR",0.75,0.0248484848484848,0.995693296602387
"Twonorm",46,"AR",0.9,0.0251515151515152,0.995914049586777
"Twonorm",47,"AR",0.01,0.0257575757575758,0.995792102846648
"Twonorm",47,"AR",0.1,0.0254545454545455,0.995602203856749
"Twonorm",47,"AR",0.25,0.023030303030303,0.995993388429752
"Twonorm",47,"AR",0.5,0.0275757575757576,0.995814141414141
"Twonorm",47,"AR",0.75,0.0263636363636364,0.996173737373737
"Twonorm",47,"AR",0.9,0.0236363636363636,0.995959228650138
"Twonorm",48,"AR",0.01,0.0266666666666667,0.995700642791552
"Twonorm",48,"AR",0.1,0.026969696969697,0.995691460055096
"Twonorm",48,"AR",0.25,0.0251515151515152,0.99568448117539
"Twonorm",48,"AR",0.5,0.0251515151515152,0.995948576675849
"Twonorm",48,"AR",0.75,0.0266666666666667,0.995661707988981
"Twonorm",48,"AR",0.9,0.0266666666666667,0.9958681359045
"Twonorm",49,"AR",0.01,0.0257575757575758,0.995695500459137
"Twonorm",49,"AR",0.1,0.0272727272727273,0.99569072543618
"Twonorm",49,"AR",0.25,0.0254545454545455,0.995703948576676
"Twonorm",49,"AR",0.5,0.026969696969697,0.996001836547291
"Twonorm",49,"AR",0.75,0.0263636363636364,0.995965472910927
"Twonorm",49,"AR",0.9,0.0254545454545455,0.996144719926538
"Twonorm",50,"AR",0.01,0.0281818181818182,0.995745087235996
"Twonorm",50,"AR",0.1,0.0248484848484848,0.995623507805326
"Twonorm",50,"AR",0.25,0.0266666666666667,0.996089990817264
"Twonorm",50,"AR",0.5,0.0260606060606061,0.995881359044995
"Twonorm",50,"AR",0.75,0.0260606060606061,0.996062809917355
"Twonorm",50,"AR",0.9,0.0242424242424242,0.995807162534435
