,rf_vimp.1,rf_vimp.2,rf_vimp.3,rf_vimp.4,rf_vimp.5,sss_vimp.1,sss_vimp.2,sss_vimp.3,sss_vimp.4,sss_vimp.5,er_vimp.1,er_vimp.2,er_vimp.3,er_vimp.4,er_vimp.5,ar_vimp.1,ar_vimp.2,ar_vimp.3,ar_vimp.4,ar_vimp.5
23,0.019192876,-0.003405318,0.002951304,-4.46E-05,0.008182029,0.012626081,-0.005116266,0.004083557,-0.002560616,0.002369717,0.011980001,-0.009504256,0.000974073,-0.002363932,0.003617373,0.019896068,-0.003286854,0.000428012,-0.005496804,0.00184417
24,0.003503394,-2.16E-05,0.034753268,0.007530099,0.020881319,0.001307575,-0.000253268,0.037171449,0.009137579,0.016077421,0.000843712,0.001098577,0.04235377,0.00245227,0.001362048,0.001329177,-0.000339247,0.05989889,0.002808417,0.004546835
25,-0.002200287,-0.004082166,0.021986479,-0.001861565,0.002349145,-0.001105521,-0.003507549,0.022832044,0.002598757,0.002073103,0.002998032,-0.001972966,0.024983979,0.002986852,0.000439658,-0.000527743,-0.002771551,0.032636967,0.004660165,0.000951053
26,-0.005668803,-0.001555053,0.037613798,-0.013977661,0.008109806,-0.007941779,0.001403012,0.040245653,-0.015077335,0.01316998,-0.006102226,-0.002656238,0.045912198,-0.009474201,0.001310242,-0.005530605,-0.002050188,0.075952792,-0.008226895,0.004207777
27,0.001327007,-0.002588658,0.03003209,-0.006634942,-0.021561392,0.001803172,-0.000663229,0.035829277,-0.006151071,-0.015837731,0.000968873,-0.005240786,0.037515489,-0.001605378,-0.003640221,-0.003003162,-0.002798871,0.058072217,-0.002700416,-0.009070965
28,0.009367457,0.011274395,0.012136846,-0.004095279,0.002260452,0.010161013,0.010641891,0.011679141,-0.003486049,0.00116094,0.017883699,0.025116175,0.024165545,-0.004558992,-0.001296009,0.020897144,0.023372219,0.032130907,-0.003979197,-0.00326823
29,-0.006842965,-0.003252252,0.026236607,-0.005400045,-0.014014313,-0.005086174,-0.004490587,0.024055679,-0.009180965,-0.012473825,-0.011373386,-0.01208485,0.034428709,-0.007148105,-0.005957274,-0.008864291,-0.003556337,0.055329109,-0.006737206,-0.008397259
30,-0.000343788,0.002661787,0.027651413,0.001819921,-0.011921118,0.003277122,0.002969083,0.031038293,0.003382558,-0.011794698,0.004024437,0.011127967,0.04420961,0.003861463,-0.001360668,0.002759113,0.00320975,0.055586366,0.003584183,-0.005207229
31,0.002252472,-0.001336576,0.080175541,-0.004197072,-0.016694716,0.003421502,-0.000821049,0.083050497,-0.007234558,-0.016622648,-0.000972467,-0.00458213,0.077793458,0.001853974,-0.002819619,0.00054365,-0.003093287,0.119870372,0.001303871,-0.008243502
32,0.001810078,0.011068716,0.02354957,-0.003783662,-0.015904701,-0.00045786,0.011096146,0.024320096,-0.006567588,-0.014875176,0.005400359,0.028033696,0.037334777,-5.62E-06,4.18E-05,0.002696625,0.019885537,0.052631603,-0.002519127,-0.002822924
33,-0.008608739,0.004479566,0.040153268,-0.003610721,0.003138235,-0.010311813,0.00529114,0.039249863,-0.00418765,0.004693157,-0.006704338,0.014033353,0.040532911,-0.004472499,-0.005265162,-0.006046949,0.013509146,0.056039584,0.001726233,0.002216846
34,-0.000236416,0.000317715,0.089748913,-0.002214637,-0.01258302,0.000232712,0.000565209,0.092541905,-0.000414494,-0.013884698,0.001201905,0.000427041,0.084789253,0.0026131,-0.000372636,-0.003921861,-0.002054283,0.121309224,-0.00049326,-0.004382193
35,0.012786814,0.008443777,0.059527818,0.005998694,0.013467488,0.01347481,0.011241065,0.061639307,0.008346511,0.019442892,0.005478827,0.013616809,0.058225831,0.005254295,0.001975717,0.003109369,0.018582273,0.08526491,0.006097635,0.004294381
36,0.002275009,-0.000409589,0.007379747,0.010075605,-0.020794923,0.00073751,0.002061156,0.007468832,0.012779076,-0.019681236,0.00080132,0.001307139,0.011202528,0.010334673,-0.007945112,-0.004842414,-0.000590947,0.021833632,0.001220358,-0.008679138
37,0.001832104,-0.001043391,0.044261032,-0.009174018,-0.004579683,0.005691643,0.00064719,0.047616186,-0.010139726,-0.00252879,0.01695403,0.000692341,0.061127537,-0.002691561,-0.000183711,0.008138973,-0.000858064,0.078420502,-0.002928564,0.000257448
38,-0.003973703,0.000432057,0.064980206,0.006018136,0.013459508,-0.003827499,0.001060064,0.06758621,0.005512992,0.013098359,-0.003507864,0.004373902,0.06615158,0.005107794,0.004762505,-0.004548902,0.001375471,0.090821187,0.002155146,0.003903104
39,-0.001455244,-0.003773071,0.016069522,-0.00168871,0.005920803,0.002803533,-0.003564451,0.01615587,-0.00032924,0.005179386,0.000563426,-0.00621224,0.024922865,-0.002607789,-0.003377999,0.002282315,-0.001916041,0.037474338,-0.000669879,0.005329018
40,0.000701966,-0.004447655,0.056581387,-0.014748454,-0.009304037,0.001897132,-0.004521176,0.060422786,-0.010820074,-0.002948334,0.002926265,-0.007397467,0.049358901,-0.00624527,-0.001803413,-0.002253005,-0.003759124,0.093403855,-0.009191036,-0.003620547
41,-0.000199426,0.001824529,0.043646201,0.018312518,-0.00685115,-0.00075514,0.003533005,0.044583113,0.017553224,-0.006084865,0.000962912,0.00688381,0.054526762,0.008599587,0.002093948,0.00241581,0.00328185,0.06812662,0.014731072,-0.000392859
42,0.003263703,0.000784123,0.041039038,0.025980109,-0.011076078,0.004224095,-8.51E-05,0.039444839,0.022612694,-0.012427471,0.003461039,7.58E-05,0.040668837,0.007764123,-0.003351737,0.001521745,-0.001556922,0.057388401,0.012832981,-0.005115432
43,-0.003395657,0.002129494,-0.001189855,0.002484923,0.015079041,-0.002214046,0.001108262,-0.004395968,0.00171455,0.014761506,-0.000983098,0.006294329,0.008797628,0.000944718,0.001640549,-0.003985974,-0.000746873,0.000112913,0.001378913,0.007386334
44,0.012122696,0.005819722,0.044148359,-0.007506763,-0.013198813,0.010063717,0.005283712,0.048476137,-0.005158442,-0.012197315,0.014826408,0.015769501,0.051324275,0.003545346,-0.004514058,0.016132303,0.008193234,0.075092974,-0.000165586,-0.00202272
45,0.005052696,0.000784104,0.030628281,-0.000411903,-0.004684643,0.002317921,0.001073439,0.03037391,0.000307725,-0.004865261,0.004114987,-0.00122702,0.043201221,-0.002878093,0.004272584,0.010896866,-0.000366656,0.058161844,-0.005871597,-0.005563128
46,0.000600011,-2.55E-05,0.029593381,0.007891532,0.015159138,0.002398337,0.001510813,0.029774171,0.008782576,0.017089679,0.003867412,-0.000704483,0.039058905,0.005833076,0.003464233,0.002596223,0.000492542,0.055294646,0.003396631,0.004797124
47,-0.011538899,0.001100797,0.002440045,0.011158147,0.023422887,-0.008395622,0.002842432,0.004280071,0.009285141,0.020154479,-0.004528644,0.005192967,0.006135502,0.007380128,0.007158864,-0.009314974,0.000593378,0.005059075,0.003416718,0.007723053
48,-0.001356809,0.003060168,0.071540902,-0.006964996,-0.009538603,-0.002196477,0.001473879,0.072980718,-0.009185928,-0.011377724,0.005313885,0.009192052,0.068132257,-0.011318411,-0.001770795,-0.000771429,0.006622836,0.093324038,-0.003616838,0.000168355
49,0.000274845,-0.000897248,0.029276161,0.009969672,-0.022573467,0.001795074,0.000516682,0.031338497,0.008938576,-0.020843613,-0.004871662,-0.009414714,0.029491315,0.004144686,-0.005085394,-0.00295094,-0.003441804,0.056201656,0.011679368,-0.008273809
50,-0.002829837,0.00185976,0.02724794,-0.007118911,-0.018996376,-0.005402463,0.002469077,0.03044222,-0.009607196,-0.017135431,0.002560037,0.002412407,0.043238502,0.000903988,-0.005611666,-0.004372245,-0.000759509,0.054313139,-0.004243664,-0.009966842
51,0.001333349,-0.002799967,0.090480339,-0.000639626,0.018907034,0.001805129,-0.003714887,0.091731293,0.001199322,0.022397406,-0.000939236,-0.00803115,0.087585805,-0.001579657,0.004045809,0.002093024,-0.001963003,0.128621129,-0.004433188,0.00879622
52,-0.00658582,-0.001017971,0.054697291,-0.002919845,0.003010322,-0.0044102,-0.002543676,0.055059992,-0.004123903,0.00438192,-0.006664983,-0.000272315,0.063211379,-0.001909736,-0.000359855,-0.002534825,-0.000690452,0.096357191,0.000453188,0.003129866
53,0.003524067,-0.000907725,0.032441475,-0.015081451,0.0336714,0.003875085,0.00161264,0.035256119,-0.016229077,0.033350836,0.00138107,-0.002148547,0.040008734,-0.002780438,0.009927386,0.004965501,-0.000895505,0.05347071,-0.006498115,0.018887826
54,0.011503892,0.000544038,0.004734094,0.005207363,-0.014235848,0.010760088,0.002309966,0.004848777,0.002445976,-0.020017725,0.00949171,0.008897852,0.015938539,0.009582241,0.001361253,0.008129744,0.00432995,0.011051195,0.011397077,-0.006742484
55,-0.002250444,0.000804564,0.029773103,0.015596626,0.00925055,-0.002507667,-0.000283444,0.031807831,0.017547933,0.008581352,-0.002493588,-0.006072729,0.034979917,0.004247554,-7.95E-05,-0.003415355,-0.004354307,0.048966312,0.016162687,0.002102818
56,0.00557337,0.003993218,0.036086491,-5.49E-05,0.01541333,0.002735896,0.004205167,0.037709379,-0.000725771,0.018320419,-0.001021436,-0.000248057,0.048679269,-0.001375638,0.008051525,-0.00246727,1.52E-05,0.071230665,-0.005370718,0.00640887
57,0.002591831,-0.000150499,0.078625206,-0.009404522,0.003110889,0.001537312,-0.000850364,0.079417628,-0.009965177,0.001897562,0.000433507,-0.001259538,0.07847907,0.000854327,-0.00168792,0.007419305,-0.002033102,0.118990721,-0.004589928,0.002067723
58,-0.006256775,0.001589289,0.055823559,0.005821019,-0.003513632,-0.005233977,0.001443091,0.055815411,0.007021897,-0.001998279,-0.002888505,0.001980712,0.068922045,0.000982221,0.000158699,-0.003492946,-0.000640912,0.100218734,0.0005104,-0.001621803
59,-0.007052283,-0.001903786,0.045043547,-0.011807403,-0.002119744,-0.006950147,-0.001389564,0.044633817,-0.01275799,-0.005119115,-0.007789547,0.001044405,0.043171766,-0.002537252,8.06E-05,-0.007547424,-0.002450946,0.065813239,-0.005901104,0.00035407
60,-0.006458892,-0.001769037,0.032457752,-0.00801766,0.026691545,-0.004121933,-0.002961041,0.035541221,-0.012536147,0.031010448,-0.007222445,-0.004426424,0.035393103,-0.008292512,0.001359078,-0.005867907,-0.002950345,0.059671883,-0.010010757,0.012194317
61,0.006434734,-0.004686839,0.064164646,0.005308489,0.004418653,0.008385059,-0.001975189,0.067877482,0.008573957,0.00771127,0.004228438,-0.007701214,0.068127173,0.007515004,0.000731087,0.005865076,-0.003974583,0.095455515,0.00994551,0.003989572
62,0.000900203,-0.004445323,0.023427945,-0.011381506,-0.040556446,0.001652336,-0.003733828,0.021857349,-0.013320034,-0.039752047,0.00290059,-0.013302415,0.027901631,-0.006199252,-0.008647252,0.006300069,-0.005466524,0.039529224,-0.007375194,-0.015309829
63,-0.006265964,0.001752659,0.010305601,-0.003260752,-0.012269313,-0.00480054,0.004225399,0.010663153,-0.001911553,-0.008388316,-0.006975644,0.002521163,0.021709301,-0.001828788,-0.004685376,-0.008600755,-0.002802321,0.035270807,-0.007110711,-0.011625932
64,0.000810476,-0.001463642,0.041376894,-0.004902371,0.032421392,0.00315392,-0.001111461,0.044386986,-0.003161671,0.033623529,0.000112145,-0.003302301,0.050749032,-0.001880998,0.01193183,0.000266429,-0.002794159,0.079264313,-0.002536606,0.013730941
65,-0.001293635,-0.001530225,0.0250937,-0.002976083,-0.012189848,0.000773022,0.001311124,0.027342394,-0.003278158,-0.013202973,-0.00383673,0.004585026,0.035150343,-0.004754213,-0.001588188,-0.001170173,0.000842962,0.042298775,-0.001136837,-0.004187768
66,-0.004347873,-0.000459082,0.045819319,-0.020804986,-0.011628666,-0.003351075,-0.001924917,0.047080745,-0.020907895,-0.010634297,0.00418434,0.002084732,0.05533545,-0.009823554,9.56E-05,-0.007215401,-0.001399168,0.084347075,-0.013457736,-0.005678994
67,-0.009972272,-0.001027878,0.043853508,0.017019914,0.002182772,-0.007130352,0.000136843,0.043261644,0.016657675,0.001430723,-0.01004733,-0.00313237,0.050782365,0.008850431,0.003212238,-0.008737422,-0.003284658,0.077989266,0.004732974,-0.003308093
68,-0.011256062,-0.003840758,0.0186482,-0.014962723,-0.011906275,-0.011551298,-0.004302479,0.018679271,-0.02209205,-0.014370892,-0.007865733,-0.000243814,0.032024577,-0.011721049,-0.0057095,-0.007159501,-0.001507703,0.042134237,-0.014102964,-0.007918823
69,0.000625228,-5.66E-05,0.024042691,-6.58E-05,0.020505327,0.001447865,0.00186426,0.029637769,-2.01E-05,0.018334212,0.000699733,-0.00226427,0.036222321,0.00292197,-0.001079751,0.000358378,0.00032498,0.050969123,0.002017416,0.004084046
70,-0.007875599,0.00012635,0.0217932,-0.007341039,-0.00313217,-0.010227052,-0.000741012,0.021473523,-0.011148564,-0.001954131,-0.007476758,0.002495765,0.03154171,-0.003136316,0.000986804,-0.009916775,-0.002156124,0.043577514,-0.007050472,-0.003318916
71,0.000741151,0.003909262,0.057588795,0.002236155,-0.001342209,-0.002317147,0.003726795,0.055648335,-0.0020346,-0.004781898,-0.001312619,0.006188168,0.044629741,0.001980138,-0.002980707,-0.002641383,0.000508771,0.071241842,-0.000381426,-0.001602403
72,0.007045939,0.005657328,0.0464516,0.007540035,-0.020909442,0.004361297,0.007927846,0.04731239,0.005966018,-0.019531477,0.005705468,0.020077606,0.049565198,0.000978135,-0.005206059,0.003371611,0.018448978,0.070298013,0.001789358,-0.00696552
73,-0.000467956,0.002302355,0.009325725,0.010455492,-0.007620444,0.001522431,0.002899899,0.007679654,0.009386786,-0.008812776,-0.006699354,0.010120018,0.014619184,0.002527966,-0.005033312,-0.003255201,0.012385956,0.017810795,0.001914277,-0.00514892
74,-0.008210002,-0.005110615,0.028991516,-0.015913301,0.009975401,-0.008404924,-0.004868392,0.029620435,-0.017148673,0.00996624,-0.009181272,-0.010505664,0.041996557,-0.013102356,0.003627203,-0.005045436,-0.004679976,0.061322171,-0.007599206,0.006212238
75,2.43E-06,0.002970039,0.12446516,0.004688007,0.000286797,-0.000725926,0.002367888,0.123047682,0.002116133,0.002134854,-0.000635314,-0.00035572,0.102800181,0.005803102,0.003292518,-0.003595524,0.000445809,0.165367364,0.006925438,0.005767639
76,0.009856785,-0.002550168,0.026498945,0.002541989,-0.026737684,0.009757594,-0.00436157,0.029916802,0.0032027,-0.02439351,0.009235921,-0.007454732,0.030591101,0.003806212,-0.0078885,0.012821432,-0.003422937,0.04581535,0.004341717,-0.011260779
77,-0.001843072,-0.002334714,0.046236525,0.004639976,0.011015778,-0.000708235,-0.001809663,0.048066351,0.004765641,0.011574162,-9.71E-06,0.00362659,0.053634338,0.002424181,0.000132004,-0.002801527,0.000544964,0.066026506,0.0037899,0.002849615
78,-0.007133866,-0.002666851,0.036043143,-0.007004501,-0.005763246,-0.007696412,-0.002481486,0.034019145,-0.008451823,-0.005459629,-0.010102604,-0.011927207,0.027363299,-0.00254943,-0.00256516,-0.005433136,-0.003570963,0.043224158,-0.00599741,-0.001450138
79,0.002530824,-0.003106828,0.073193444,-0.00476833,0.031116016,0.003208001,-0.003239301,0.074914785,-0.003929604,0.029955294,-0.003379152,-0.011081575,0.065904664,-0.003454551,0.0068818,-0.002274793,-0.003560618,0.106424293,-0.003090426,0.013407945
80,-0.00119113,-0.001398882,0.02400104,-0.004464213,0.00102464,0.001492148,-0.001899036,0.027094965,-0.00171013,-0.001134928,-0.001164976,0.005426092,0.034862047,-0.003841231,0.000501224,-0.004840203,0.000258941,0.052312879,-0.00313582,-0.002322398
81,-0.003733212,-0.001050734,0.016462938,0.017879737,-0.002226824,-0.002766717,0.000245371,0.015914437,0.01797152,-0.005041669,-0.003419154,0.001195199,0.026483252,0.012436688,-0.001761887,-0.003275193,-0.001843876,0.031120895,0.016361402,-0.004470127
82,0.006367313,0.000841681,0.001465436,-0.006177202,0.000354352,0.006354703,-0.000595523,0.001200654,-0.006964192,0.001230616,0.002823701,0.000728638,0.002483198,-0.002149857,0.001441912,0.005381333,0.000244914,0.008955652,-0.002081489,0.002666922
83,0.005714642,-0.003216769,0.028389382,0.003415225,-0.015209365,0.002883067,-0.002575711,0.03099733,0.003177198,-0.013786952,0.001967396,-0.003473068,0.02881166,0.003563677,-0.002412417,-0.001850932,-0.003959185,0.046833013,-0.000387773,-0.002652019
84,0.009985248,0.000160797,0.033717316,-0.010771567,-0.030000683,0.008225489,5.38E-06,0.029794961,-0.011063309,-0.031252182,0.006473317,0.005019978,0.049172849,-0.007914982,-0.005622386,0.008212847,0.003773541,0.062789033,-0.007486286,-0.01304675
85,0.006877538,0.004328145,0.023085628,-0.010143647,-0.001984382,0.007008144,0.006048629,0.020498515,-0.013485437,-0.006409901,0.005027876,0.009033831,0.032767076,0.001860433,0.002883793,0.004956475,0.003223619,0.043435364,-0.001959097,-0.000303851
86,-0.001274002,0.002815833,0.02901837,-0.010106289,-0.010971451,0.001878673,0.006356057,0.029156369,-0.010430212,-0.008011875,0.00268481,0.007201463,0.042588839,-0.002020177,0.001528963,-0.002616674,-0.000183798,0.053737685,-0.005705737,-0.001357553
87,-0.00671893,-0.004135703,0.058575586,0.008573663,-0.010538231,-0.006662141,-0.004416216,0.062950218,0.009004097,-0.010678125,-0.01084644,-0.009130644,0.058504631,0.003161096,-0.005480747,-0.008030842,-0.003096137,0.090365257,0.004669862,-0.007464086
88,-0.002272791,0.002107491,0.060348972,0.018159254,-0.007887191,-0.002757707,-0.000336652,0.062659006,0.015724017,-0.00701446,-0.002747225,0.000636961,0.063082643,0.011961022,0.0015621,-0.004817659,-0.000661494,0.095298503,0.012350762,-0.000689076
89,0.001446548,-0.001784225,0.056836385,0.007559487,0.001889227,0.004397982,9.60E-06,0.05747531,0.008022756,0.002591565,0.003235482,-0.001423864,0.056853134,0.001204227,0.002332717,0.00296375,-0.001992611,0.073089227,0.004371032,0.000506199
90,-0.005293634,-0.000419942,0.026518889,-0.006044175,0.012738008,-0.003018635,8.15E-06,0.026746343,-0.00715473,0.01268399,-0.004623643,0.000810308,0.03416064,-0.004369395,-0.001787633,-0.003454249,-0.002578982,0.048978561,-0.006520369,-0.001126825
91,0.005927159,-0.002423829,0.044506882,0.004003839,0.019775066,0.007230491,-0.003118682,0.043904429,0.002295864,0.020130521,-0.000826143,-0.005462862,0.048078742,-0.000718037,0.003649368,0.001230739,-0.001835261,0.068422879,0.002338557,0.003181467
92,-0.004805858,-0.001512295,0.107479162,3.67E-05,0.01771816,-0.004034562,-0.001117174,0.108604813,-7.42E-05,0.021140748,-0.005677551,-0.003621234,0.114766503,0.003705353,0.008609146,-0.005583211,-0.001629236,0.163001253,0.003559849,0.011000194
93,0.004178961,0.000572036,0.084086575,-0.006816281,-0.006388787,-0.000425092,0.000586264,0.083467402,-0.008364874,-0.01086217,0.004284397,-0.002746093,0.084581097,-0.005611281,-0.003561758,0.007321867,-0.000615179,0.118333092,-0.008465109,-0.005049724
94,-0.004761905,0.005469665,0.01802963,-0.002876744,0.015149816,-0.004759947,0.007513232,0.017846321,0.000129677,0.013386195,-0.012677635,0.014150148,0.017321381,-0.004950389,-0.001584371,-0.004202483,0.010806346,0.028128154,-0.002132264,0.000919164
95,-0.005512791,-0.002355527,0.084960293,0.009852185,0.014385657,-0.007652901,-0.000489604,0.082728118,0.011411119,0.015655782,-0.006211358,0.002605519,0.092440531,0.00836358,0.006695975,-0.003387638,-0.000562533,0.139685167,0.006802257,0.008075649
96,-0.000416662,0.003175268,0.054182725,0.004816203,0.00646704,-0.002463474,0.003749497,0.052039721,0.001091443,0.006474647,0.001852285,0.011096292,0.049404182,0.004549425,-0.00058216,-0.000174418,0.004223791,0.078746091,0.002888151,0.003769509
97,0.000108253,-0.001710949,0.025154345,-0.007510687,0.002657609,-0.002787068,-0.001293636,0.023081155,-0.007379803,0.004004537,-0.004261725,-0.004024546,0.022254935,-0.003154678,-0.002594618,-0.000784564,-2.78E-05,0.030462633,-0.005410412,0.001372983
98,-0.008124199,-0.003763278,0.025100875,0.00061515,0.00151689,-0.008181487,-0.003381209,0.019728621,0.004814004,0.009130396,-0.010357394,0.001873039,0.034778566,-0.002235677,-0.003693399,-0.006358978,-0.000314956,0.045888025,0.001712727,0.003327353
99,0.002558484,-0.001649637,0.017777561,-0.003006384,0.001422636,0.002916517,-0.002018638,0.0167791,-0.000993771,0.002038196,0.006636628,-0.000128077,0.013887265,-0.003211847,0.001910864,0.00066724,-0.001925461,0.025777743,-0.007825238,-0.003710761
100,-0.007676458,-0.001007359,0.04431687,0.018561615,0.011028285,-0.006536463,-0.001326565,0.0479713,0.016203952,0.009672252,-0.00638259,0.003073119,0.057851079,0.01006037,0.001604069,-0.006757129,0.000490129,0.077975547,0.009813885,0.006218055
101,0.003584141,0.003498251,0.06689663,-0.00799074,0.00181353,0.006175879,0.003543717,0.070514814,-0.00646633,0.004207199,0.003400789,0.014117751,0.067327997,-0.000989485,-0.0020897,0.003253432,0.008758398,0.096762012,-0.00571917,-0.003555323
102,0.000124051,-0.00196376,0.042640242,-0.006277452,-0.00468915,0.001027535,-7.72E-05,0.042899874,-0.003745431,-0.00962909,0.005742215,-0.001959585,0.059184025,-0.000365652,-0.001596446,0.005275914,-0.001175172,0.084271904,-0.002241303,-0.00610572
103,0.001807547,-0.000231201,0.034863226,0.006975376,0.008424611,0.003893762,0.000143458,0.036106792,0.009664178,0.004005996,-0.001115284,0.003183502,0.039018638,0.006668972,-0.000687498,-0.001488397,-0.002888076,0.052732166,0.006503052,0.000814505
104,-0.005143442,-0.000584451,0.014467031,-0.008571407,0.010325925,-0.003168109,-0.001108011,0.018997372,-0.005809592,0.008350915,-0.003573305,-0.006657916,0.019977567,-0.006519785,0.001098981,-0.003071578,-0.003506684,0.031361072,-0.006770002,0.00298766
