,rf_vimp.1,rf_vimp.2,rf_vimp.3,rf_vimp.4,rf_vimp.5,sss_vimp.1,sss_vimp.2,sss_vimp.3,sss_vimp.4,sss_vimp.5,er_vimp.1,er_vimp.2,er_vimp.3,er_vimp.4,er_vimp.5,ar_vimp.1,ar_vimp.2,ar_vimp.3,ar_vimp.4,ar_vimp.5
63,-0.005064953,0.003172122,-0.009175119,0.0085561,-0.021084205,-0.002461646,0.003823224,-0.009204688,0.012315824,-0.017870014,-0.000520091,0.004385114,-0.009404143,0.00710171,-0.004703665,-0.002288314,0.002878829,-0.007831442,0.003282872,-0.007573429
64,0.010960276,0.011500279,0.001182352,-0.012699566,-0.012711825,0.00910258,0.011890112,0.003174889,-0.007837604,-0.013190924,0.010856614,0.017087848,0.002827639,-0.005570184,0.000336802,0.0149318,0.023430258,0.001464879,-0.008537743,-0.003323312
65,0.003179338,6.35E-05,-0.000466317,0.022995656,0.034656302,0.005634827,-0.00018158,0.000384667,0.025199218,0.037112019,-0.001610051,0.002424845,0.00517311,0.007365039,0.006815411,0.001385825,-0.003012094,-0.002312063,0.015865713,0.01153169
66,0.000605518,-0.004150622,-0.001258268,-0.012841429,-0.004153208,0.001960833,-0.004710761,-0.000143956,-0.011823494,-0.004784068,-0.006879153,-0.011938585,-0.002073858,-0.009815761,-0.006483492,-0.002283732,-0.004038542,-0.003778146,-0.011026985,-0.002866581
67,-0.009599923,-0.004647553,0.006068088,-0.000996138,0.026797576,-0.009245558,-0.003279728,0.008502393,0.003472069,0.029411823,-0.006603868,-0.003474675,0.004304994,0.002352574,0.013942006,-0.009153177,-0.003394271,0.003861258,0.001387137,0.025503877
68,-0.001941752,0.003811045,0.002302767,0.003708785,-0.01118452,-0.003973062,0.004343648,0.002169195,0.000662913,-0.009688949,0.008360671,0.012234775,0.009723824,-0.005989962,0.003335042,-0.003166153,0.001421402,0.000619499,-0.00224226,-0.005337129
69,0.002238958,-0.000871218,-0.003239239,0.025804463,-0.008028241,0.006065387,-0.000365699,-0.006199335,0.027417598,-0.008947685,-0.001611201,-0.001091808,-0.008223303,0.013797363,-0.000869612,0.003468155,-0.003197552,-0.006349323,0.022458706,-0.005105417
70,0.001774594,0.00042876,-0.003633105,-0.012714358,0.009646957,0.001815365,0.001606554,-0.002273773,-0.009405994,0.01106684,0.009416774,0.004517097,-0.001955937,-0.008107558,-0.003420186,0.000768147,0.001460166,-0.005339148,-0.008843222,0.004277949
71,0.000435763,0.000516539,0.001315662,0.003027672,-0.005362391,-0.000121158,0.000219562,0.000117368,0.000444802,-0.00748591,0.007708683,-0.001558522,0.002018089,0.000745286,-0.002543302,0.002088202,-0.001943269,0.000193957,0.00144063,-0.007193042
72,-0.00760755,-3.00E-05,0.016865863,0.004815988,-0.008263271,-0.005650912,0.002814445,0.017601169,0.008500121,-0.007300318,-0.007916217,-0.006018993,0.021774983,0.005126,-0.001517331,-0.002838203,-0.001887617,0.031842577,0.004967527,-0.005965129
73,-0.009049317,-0.000822681,-0.00210269,-0.008707993,0.004196705,-0.006795089,-0.00271039,-0.004091378,-0.01042884,0.003860067,0.001602237,-0.000548926,0.002268488,-0.003012236,0.004947004,-0.003709607,-0.002151714,0.001783885,-0.007775322,0.006870434
74,-0.007401671,0.005302438,0.005347571,-0.01119469,0.000746106,-0.007752374,0.003278469,0.006895614,-0.014000627,-0.004330253,0.0014926,0.015403415,0.007993814,-0.006146444,0.00062018,-0.003917016,0.009142453,0.005923029,-0.007561293,0.002410583
75,-0.007886695,0.00194125,-0.002312454,-0.010932342,-0.01431769,-0.006424832,0.002983859,-0.00398066,-0.010028902,-0.016234363,-0.011015576,0.005030256,-0.004460618,0.002217372,-0.005354154,-0.007727692,0.002150891,-0.00680611,-0.004156614,-0.010232841
76,-0.004403931,-0.000784276,1.13E-05,-0.010891169,-0.026128415,-0.003098528,-0.001260509,-0.00130061,-0.008222099,-0.026903256,5.22E-05,-0.006004181,-0.001324692,-0.003358967,-0.007371892,-0.00603641,-0.003723521,0.001646925,-0.006031236,-0.009936127
77,-0.007718203,-0.001919702,-0.004546647,0.015973308,-0.00908536,-0.006726663,0.000849099,-0.001528071,0.017545256,-0.005672615,-0.01350016,-0.005101818,-0.00421699,0.009899285,-0.000630957,-0.009111488,-0.001919583,-0.004766392,0.012488169,-0.005843436
78,-0.002578228,0.001818155,0.003498689,-0.023116031,-0.013053004,-0.007016232,0.002966876,0.004686827,-0.022891486,-0.012699476,0.006693818,0.002836745,0.001812855,-0.012337373,-0.003821036,-0.000257023,-0.00042504,0.003961121,-0.013777627,-0.008883719
79,-0.003959567,0.002828,-0.002752046,0.010284782,-0.012240468,-0.003563939,0.003155002,-0.003798892,0.011243622,-0.01010439,0.003368941,0.017192,0.001575205,-0.000946653,-0.002610891,0.003836885,0.00858579,-0.001029879,0.004730371,-0.007093031
80,-0.007340911,-0.004707721,0.001253724,-0.011300345,0.000475264,-0.004299175,-0.005833538,-0.000640444,-0.014299906,0.001880189,-0.007833614,-0.009684639,0.009159277,-0.003043122,-0.007228955,-0.005339616,-0.005280261,0.005341696,-0.00852835,-0.000138114
81,0.006119638,-0.006773699,0.000559205,0.004450199,-0.018169632,0.006526084,-0.004529612,0.00488358,0.007615344,-0.015138706,0.01133788,-0.009573655,0.005034513,-5.34E-05,-0.004127433,0.008202362,-0.003906804,0.003865724,0.009250391,-0.004615718
82,-0.001645051,-0.004624677,-0.000225998,-0.002009816,0.001771832,-0.004713844,-0.005591699,0.000450949,0.000111652,0.000445972,0.001647152,-0.009855658,0.001043626,-1.76E-05,0.002437316,-0.002303947,-0.002580543,0.000323957,-0.001880222,-0.000299025
