,rf_vimp.1,rf_vimp.2,rf_vimp.3,rf_vimp.4,rf_vimp.5,sss_vimp.1,sss_vimp.2,sss_vimp.3,sss_vimp.4,sss_vimp.5,er_vimp.1,er_vimp.2,er_vimp.3,er_vimp.4,er_vimp.5,ar_vimp.1,ar_vimp.2,ar_vimp.3,ar_vimp.4,ar_vimp.5
17,0.006802635,0.011971024,0.004747292,0.004017138,-0.001382758,0.003147866,0.012262951,0.002640433,0.000420458,-0.003911305,0.020280579,0.034090343,0.013746329,0.003138203,-0.002662924,0.016463856,0.026125647,0.012135338,0.001198022,-0.001454834
18,-0.000606956,-0.000655485,-5.92E-05,0.016313779,-0.025474329,-0.001874956,-0.001216752,0.000908003,0.017907106,-0.028616397,-0.002489015,0.003822663,0.008269879,0.00820754,-0.005263202,-0.001488523,-0.000498665,0.008523443,0.012453252,-0.013076303
19,-0.004228433,-0.000823979,0.063627782,0.001367064,-0.015734356,-0.004142378,-0.002002432,0.066585284,-0.001348141,-0.015560452,-0.008169132,-0.002363363,0.061009277,-0.006835308,-0.005699208,-0.006325867,6.02E-05,0.102506007,-0.001776024,-0.003102623
20,0.00919223,-0.003601584,0.01072719,0.011415248,-0.004101679,0.00961871,-0.001203221,0.013680325,0.012557127,-0.00704759,0.003102513,0.005137413,0.015946392,0.004320999,-0.004877678,0.002976682,0.007018757,0.01182725,0.001986799,-0.005190239
21,-0.00352815,-0.004763755,0.009444341,0.006249766,-0.011210176,-0.002153782,-0.003608253,0.012840408,0.010753644,-0.006543329,-0.007728019,-0.006623505,0.008991076,0.000195023,-0.007557309,-0.007413843,-0.006426166,0.013330143,0.005160572,-0.002567635
22,0.004193063,-0.00184361,0.003545868,0.001288534,0.014820392,0.006340781,-0.001175987,0.006986128,0.007127115,0.017144849,0.005056755,-0.003010274,0.00583306,0.002965801,0.007454311,-8.28E-06,-0.002018101,0.00264873,0.000488913,0.006603128
23,0.002836059,0.003622563,0.013500498,-0.00258017,0.026853255,0.002159242,0.004200234,0.018102315,-0.004834524,0.027824158,0.006621782,0.003710216,0.015880955,-0.000846474,0.006418343,0.000572568,0.003452464,0.018941608,-0.006271198,0.011970478
24,-0.00216123,0.000189119,0.021357951,-0.011139935,0.003991648,0.002781827,-0.00090978,0.022201839,-0.007842944,0.005901842,0.003823719,-0.000391225,0.026270063,-0.008485154,-0.001410129,0.005473786,-0.001970788,0.038640177,-0.0052485,0.000399469
25,0.000293401,-0.005074867,0.026454987,-0.00240592,-0.00498691,0.001040765,-0.003863771,0.028489628,-0.001522619,-0.004881845,-0.004602347,-0.012967947,0.034708887,-0.0030092,-0.00442381,-0.004159129,-0.005699323,0.059390351,-0.00384121,-0.006789083
26,-0.008390981,-0.005593121,0.004705634,-0.016812326,0.003184557,-0.004178488,-0.001793146,0.00762866,-0.011552076,0.002564207,-0.008875268,-0.008425769,0.007590312,-0.010689244,-0.000349729,-0.003854687,-0.003755069,0.01560021,-0.010821351,0.00085903
27,0.003730909,-0.002374066,0.022686468,0.00050451,0.009581896,0.005806213,-0.004695351,0.024840112,-0.002351714,0.014631904,0.000563596,-0.001644103,0.021414972,-0.004724025,0.003605572,0.000348491,-0.003137574,0.02881757,-0.004710634,0.011679672
28,0.002004165,-0.003353624,-0.007013847,-0.011659478,-0.001446319,-0.000305959,-0.002972981,-0.008281844,-0.012877085,-0.002874841,-0.002037115,-0.007638057,-0.016218819,-0.005173614,-0.003202947,0.001051082,-0.004078218,-0.008178601,-0.008058323,-0.002875627
29,0.008042855,-0.00337689,0.021499949,-0.008921717,-0.01528521,0.005452256,-0.004911986,0.019564214,-0.010763937,-0.019488396,0.008832047,-0.006506392,0.030810603,-0.006619779,-0.006574516,0.012641708,-0.003552339,0.037706798,-0.007722207,-0.009196381
30,-0.004471081,-0.002184141,0.007723367,-0.006855969,0.028504639,-0.002071425,-0.001306475,0.006984322,-0.005940132,0.028237854,-0.010922561,-0.006640224,0.010024787,0.000398831,0.006172371,-0.004151206,-0.004106992,0.013661082,-0.004145915,0.014051165
31,-0.007257581,-0.001381309,-0.001030528,-0.005806344,-0.018071794,-0.007259677,-0.003638416,0.001128887,-0.006288413,-0.019605327,-0.003975294,-0.00191997,0.00028779,-0.004091079,-0.004229278,-0.005266251,-0.001973355,-0.000410553,-0.004578419,-0.011178096
32,-0.005221559,-4.62E-05,0.01194862,-0.007934419,0.029905477,-0.004423236,0.004432617,0.013861101,-0.009140855,0.031677669,-0.002617934,0.007029938,0.023655528,-0.005002677,0.009826192,-0.004451972,0.002159929,0.021663803,-0.005086235,0.017429582
33,-0.012449528,-0.003136169,0.033240857,-0.00347035,0.019429029,-0.013270893,-0.003284048,0.033776636,-0.003062153,0.019183801,-0.013038414,-0.011623883,0.033461692,-0.00257449,0.003013722,-0.007704369,-0.005252031,0.053631433,0.000628245,0.015349576
34,-0.004932832,-0.002663594,0.017475042,0.014029497,-0.018010721,-0.002781667,-0.002836471,0.019294802,0.014742063,-0.021689806,-0.002730227,-0.008351079,0.015922079,0.006424665,-0.003949245,-0.003150307,-0.004282924,0.028745589,0.015335338,-0.006877591
35,-0.00261978,-0.003224032,0.008896564,-0.018793566,0.025428935,-0.004893807,-0.00267468,0.008330878,-0.017161743,0.026074511,-0.00919787,-0.006008152,0.007504585,-0.013115319,0.008320633,-0.004012319,-0.002763185,0.012430777,-0.013312405,0.015578402
36,-0.014552266,0.00054723,0.002994872,0.000645138,-0.002773235,-0.012603337,-1.66E-06,0.003533257,-0.001938395,-0.001564465,-0.013985809,-0.001446526,0.010827228,-0.008999413,-0.00281956,-0.010937342,-0.000817298,0.012264789,-0.00528728,0.001219492
37,-0.009312102,0.000743892,0.028195659,-0.00235562,0.000803671,-0.007861435,-0.001012841,0.02983372,0.000144412,0.002195789,-0.003470998,0.00161329,0.037827276,-0.001932056,-0.001398383,-0.00382712,0.000364114,0.038638818,-0.004400432,0.002154525
38,0.017940145,-0.003513446,-0.002867909,-0.003821768,0.007269512,0.012772469,-0.003562626,-0.002356972,-0.009021632,0.001964607,0.012876986,-0.006833298,0.003615464,-0.001313254,-8.53E-05,0.019323157,-0.003573095,0.005647169,-0.001159425,0.000706971
39,-0.003073292,-0.001266379,-0.000971252,-0.01020577,0.000656446,-0.004323927,-0.002333363,-0.004012746,-0.010829512,-0.001055323,0.003437425,-0.005969576,0.00024531,-0.003277018,-0.001576764,-0.005779901,-0.003111565,-0.004345035,-0.009513415,-0.001438918
40,-0.012232338,-0.002859056,-0.007372933,-0.011244066,-0.002786446,-0.012032594,-0.002127972,-0.006681348,-0.012651725,0.000885199,-0.010959016,-0.009494117,-0.009099811,-0.011654013,-0.001199481,-0.008316359,-0.002644102,-0.007511324,-0.011307387,-0.004449283
41,-0.004256695,-0.001316323,0.022799414,0.012122874,-0.026786509,-0.005721613,-0.003926298,0.023425206,0.01129686,-0.029817643,-0.007685759,-0.000994399,0.0199693,0.005854371,-0.005579678,-0.004811795,-0.001496191,0.030965908,0.012119183,-0.009248664
42,-0.006450232,0.000607127,0.000692881,0.007213647,-0.012705641,-0.007361269,0.002177382,0.00012955,0.010658317,-0.011396573,-0.007207823,-3.89E-06,0.004240129,0.002867792,-0.005795769,-0.007067445,-0.000938922,0.002643226,0.000446076,-0.008963808
43,-0.001657427,-0.003332689,0.004929081,-0.004635902,-0.021417243,-0.001798999,-0.001038437,0.00492488,-0.004737059,-0.018237235,-0.002509652,-0.007558083,0.001324628,-0.003763857,-0.00476593,-0.002713796,-0.001870979,0.008573934,-0.001625671,-0.009926333
44,-0.003632909,-0.000454921,0.003120148,-0.009497985,0.001112475,-0.006922615,-0.003894423,0.000972237,-0.014702281,-0.005204164,-0.003027559,-0.006304235,0.008782098,-0.010866205,-0.003912356,-0.005523717,-0.004741439,0.017087075,-0.012578013,-0.00555924
45,-0.001006456,0.00203514,0.007643145,0.032118764,0.010331339,-0.003053807,-5.19E-05,0.008281896,0.027770355,0.007732762,-0.00725176,-0.00265954,0.002491264,0.017385189,0.005654429,-0.004435328,-0.000319351,0.003890877,0.028968569,0.005475622
46,-0.00421874,0.003761054,-0.006082791,-0.004551363,-0.010335259,-0.002157077,0.00463854,-0.004426678,-0.001166994,-0.008584424,-0.002755588,0.004745239,-0.007070372,-0.002422626,0.001094301,-0.005805449,0.004053364,-0.0073518,-0.00509794,-0.004904359
47,0.002700614,-0.00255268,-0.006983148,0.00308244,5.78E-05,0.003416838,-0.000760472,-0.00570369,0.003378697,-0.000970109,-0.003803572,-0.012133704,-0.007729677,5.09E-06,0.004075114,-0.001549404,-0.002881251,-0.00103927,0.000353024,0.001848496
48,-0.005423047,-0.004960298,0.003536217,0.000571848,-0.006212756,-0.00453454,-0.003521376,0.008312888,-0.000306163,-0.008058736,-0.004207714,-0.011093914,0.005138886,-0.006822738,-0.003152419,-0.005631045,-0.00317137,0.007503252,-0.004953146,-0.010488934
49,-0.000443437,-0.001151116,0.013885395,0.020563678,-0.0040295,0.002024713,-0.001357713,0.016097431,0.021091648,-0.006173478,0.008538227,-0.001895521,0.013012507,0.013735297,-0.001158183,0.001432099,-0.001314373,0.02249172,0.014942352,0.00135742
50,-0.002608831,-0.001388793,0.013786369,-0.016640497,0.002494751,0.000425561,0.00103969,0.012588595,-0.012798519,0.004311782,0.001079809,0.005973632,0.009811452,-0.00790181,-0.002240675,-0.002070598,0.000672777,0.008906971,-0.011397635,0.001419669
51,0.010444995,0.000224033,0.003840441,-0.001594405,0.023075133,0.008868814,0.000735581,0.002037522,-0.002340572,0.02342757,0.011603226,0.002074877,0.003057046,-0.004655346,0.003231693,0.011901899,0.002573756,0.005802275,-0.001831511,0.004709448
52,-0.008159231,-0.001501504,0.005024973,-0.017574252,-0.022735052,-0.007245902,-0.001062259,0.004242904,-0.016946442,-0.019171889,-0.007434299,-0.006576035,0.001184393,-0.008449826,-0.006679516,-0.007856179,-0.004147624,0.007095934,-0.012092605,-0.008296935
53,0.003961338,0.001621341,0.023925794,-0.009450616,0.014859192,0.003561093,0.000483874,0.0240897,-0.009116793,0.017928462,0.002685009,-0.002041556,0.014599785,-0.004669068,0.008693677,0.00471649,-0.000899556,0.024925335,-0.006137999,0.008498149
54,-0.008273668,-0.002071405,0.005814449,0.005502331,0.011087531,-0.005579474,-0.00130527,0.009613746,0.003329088,0.013641888,-0.006159415,0.001243947,0.010773376,0.003014717,-0.003298631,-0.007405024,-0.000910428,0.011731141,0.002960501,0.002868816
55,-0.003620639,-0.003622837,0.016901209,0.00319791,-0.013818827,-0.004374726,-0.002166656,0.021133615,0.002292362,-0.011161766,-0.009778709,-0.005954754,0.022442318,0.001736905,-0.004130645,-0.007628794,-0.003173349,0.041199784,0.005474258,-0.006798491
56,0.007438186,0.008758024,-0.004000601,0.00251943,-0.008819721,0.011908984,0.010049649,2.79E-05,0.002683337,-0.010337109,0.012113539,0.020860342,0.002718632,0.007540204,-0.002195729,0.00893598,0.006458705,-0.003203959,0.000549708,-0.006132636
57,0.010054693,-0.001964589,0.00493964,0.007572761,-0.002490665,0.009680734,-0.000960611,0.006658371,0.006570987,0.000771986,0.002367083,-0.004927204,0.019630721,0.000983177,-0.001302139,0.011542885,-0.001586998,0.020023325,0.000783,-0.000638096
58,-0.007004614,0.002826552,0.05243083,0.001987849,0.019053872,-0.004811386,0.003138157,0.056094265,0.000937462,0.017014156,-0.001364844,0.009526509,0.05947789,0.003278469,0.001643085,-0.006695552,0.007874741,0.082382479,0.004131612,0.006469563
59,0.004297108,-0.001124728,0.018142631,-0.013368415,-0.018917934,0.001505505,-0.001592027,0.018149657,-0.011857661,-0.023920406,0.013053999,-0.002292609,0.029162016,-0.003196624,-0.004686346,0.009153109,-0.000858639,0.034472312,-0.005946786,-0.008879812
60,-0.007670674,-0.000128466,0.005235135,0.011219634,0.011531526,-0.006397629,0.001443553,0.003451882,0.009462728,0.009128807,-0.010810305,-0.006717193,-0.000526802,0.001232019,0.002975964,-0.00708542,-0.001759546,0.001770003,0.007360753,0.003876334
61,-0.005876372,0.003516549,-0.003007986,-0.009227894,-0.018226258,-0.00543026,0.002877358,-0.002053516,-0.009043661,-0.018178886,0.002221771,0.011222058,0.002013716,-0.003592433,-0.005723318,-0.005815413,0.00329303,-0.005567887,-0.009948288,-0.011426422
62,0.001768454,0.003753396,0.011518161,0.02799501,0.002974462,3.32E-06,0.003575963,0.014819556,0.027765211,0.001600554,-0.003831778,0.007284251,0.012092874,0.019365573,0.002109075,-0.003005839,0.004379936,0.017318182,0.034801167,-0.001267911
63,-0.006375334,0.01085359,0.007079651,0.001300456,-0.002943693,-0.005607553,0.009870504,0.007598747,-0.000714999,-0.002629594,-0.008366981,0.009067771,0.00518861,-0.002846911,0.006291528,-0.010887723,0.006992593,0.008089003,-0.00435288,0.002454091
64,-0.007765567,-0.002219536,0.009828607,-0.010708255,0.001424658,-0.007712868,-0.000388432,0.008941149,-0.008466364,0.003001531,-0.009037594,-0.001120168,0.010532548,-0.003928984,0.00054223,-0.007832081,-0.003853814,0.008814294,-0.009547418,-0.00235158
65,-0.005697843,-0.004232456,-0.000753946,0.00183094,-0.02062649,-0.00697829,-0.005815373,-0.001686141,-0.000327937,-0.02085666,-0.008652773,-0.009832794,-0.00440563,0.001751649,-0.00538141,-0.007621738,-0.004900844,-0.00532125,-0.002292799,-0.00944969
66,0.001955273,0.000733846,0.006163961,-0.000234312,0.025319823,-6.42E-05,-0.002033069,0.00408075,-0.001918883,0.024041923,0.003755204,-0.003179993,0.010917057,0.003897793,0.004012992,0.008653457,-0.002521043,0.014248357,0.001521014,0.009935321
67,-0.008430381,0.0016578,-0.002613508,-0.001283151,-0.019391365,-0.00672759,0.002952972,-0.000286283,-0.002523046,-0.015623238,-0.007206943,-0.000648713,0.004757749,0.004287338,0.004509032,-0.008326134,-0.000253283,0.003177941,-0.004086868,-0.008133463
68,0.005195608,0.002275948,0.001063905,-0.009450278,-0.014567092,0.011801373,0.003111217,0.001413398,-0.006932685,-0.013559404,0.009197083,0.008478844,0.008178376,-0.006108328,-0.003344584,0.016332106,0.002435258,0.005683821,-0.005411792,-0.005751548
69,-0.010477003,-0.002346139,0.007862197,-0.000686449,-0.034633244,-0.011088221,-0.002763581,0.004815048,0.001598228,-0.034633617,-0.005629162,0.001101502,0.019308293,0.000308277,-0.009418915,-0.006191142,0.000354059,0.018654049,-0.001749473,-0.011527241
70,-0.010611569,0.002048672,-0.000533467,0.000346319,-0.013329624,-0.011428478,0.002141547,-0.000871598,-0.000263493,-0.016611593,-0.012173106,0.005709452,-0.002785186,-0.000299239,-0.002812512,-0.011100438,0.00238458,0.000186652,-0.000805361,-0.005907798
71,-0.005878349,-0.005125653,0.008998583,-0.017463188,-0.009118598,-0.005738602,-0.004884537,0.011625617,-0.017061946,-0.009383513,-0.009221844,-0.01107236,0.008164773,-0.011372566,-0.002622198,-0.008151172,-0.006137583,0.012383286,-0.009384293,-0.004531778
72,-0.002371786,-0.003349681,-0.00259294,-0.002903027,-0.0054728,-0.001961108,-0.003096785,-0.001727424,-0.004043622,-0.008224204,-0.002500835,-0.002029012,0.004005931,-0.008537007,-0.003390624,-0.001322124,-0.002754666,0.000155337,-0.004385959,-0.003968516
73,0.012079913,0.000782257,0.022084942,0.013149203,0.028909018,0.011014375,0.000423272,0.024689498,0.013953328,0.03135283,0.008480777,0.001378158,0.030487806,0.003066124,0.008200532,0.010078729,-0.001204357,0.035141217,0.007366301,0.012195641
74,-0.002497748,0.007569411,-0.001272077,-0.002612462,0.000599969,0.000558468,0.009553527,-0.00115813,-0.001675535,-0.00142044,0.009404634,0.026522407,0.005420214,0.002672193,-0.001251464,0.003993055,0.010574348,0.000744336,-0.001187898,0.000846195
75,-0.00439344,-0.006982173,0.002413247,-0.00863913,-0.018143505,-0.005219685,-0.004315134,0.003584933,-0.005399415,-0.021962407,-0.004270528,-0.00829299,-0.000705248,-0.003634273,-0.004251675,-0.008438077,-0.004998112,-0.00024142,-0.004408976,-0.009373091
76,-0.000821618,0.01143533,0.027640388,0.004599328,0.015220553,-0.002687485,0.01220981,0.027982045,0.000735321,0.01188949,0.00051621,0.020354738,0.028878904,-0.001226314,0.004273981,-0.003580171,0.018188179,0.038838313,0.004274121,0.005459655
77,-0.00450966,0.001469225,-0.002128483,-0.020023609,-0.016346567,-0.004173579,0.002405939,-0.001882268,-0.024095692,-0.015330642,-0.006721651,-0.001272569,0.003159353,-0.011987974,-7.66E-05,-0.005846596,-0.001098657,0.012353631,-0.013142523,-0.009967858
78,0.007772897,-0.000224356,0.007513335,-0.014604,-0.002623945,0.009059454,0.002094157,0.011551187,-0.008466499,0.000454242,0.007532566,0.000705971,0.019254535,-0.003902654,0.001950815,0.011344933,-0.00292874,0.011539076,-0.005659722,-0.001652727
79,-0.009158157,0.015508826,0.000474623,-0.017271696,-0.006421,-0.008020549,0.018631603,0.001590703,-0.015375031,-0.007276079,-0.007111282,0.028101057,0.008615408,-0.00781175,0.000291355,-0.005098599,0.032263073,0.0105969,-0.009172363,0.00051354
80,-0.005168107,-0.002057767,0.017988617,0.052518723,-0.016432857,-0.002137221,0.000406793,0.019469082,0.055477986,-0.014216376,-0.001866802,-0.003116698,0.020619979,0.023715562,-0.003788615,-0.004792649,-0.003158298,0.024139872,0.042840264,-0.004856887
81,-0.007439257,0.002524027,0.044218225,-0.003263871,-0.007091427,-0.008632284,0.002477329,0.039472453,-0.005406587,-0.005894201,-0.011956251,0.002263844,0.044196263,-0.002593276,-0.004110398,-0.008483308,0.001930112,0.068727261,0.000413441,-0.003143646
82,0.002953037,-0.000498623,-0.005307767,-0.006911128,-0.007771988,0.006562804,-0.000525803,-0.003935374,-0.004652804,-0.006073272,0.003423198,-0.005657642,-0.00316664,0.000366541,0.000325306,0.003950358,-0.002373558,-0.001373582,-0.005743662,-0.004661506
83,-0.005079881,-0.004143364,0.010317319,-0.011125168,0.014860878,-0.010816607,-0.005221348,0.010263156,-0.009223807,0.013627116,-0.009184328,-0.015873819,0.000374962,-0.009152794,-0.001020509,-0.008079793,-0.003700966,0.010031579,-0.008124082,0.005523257
84,-0.002370995,-0.001901251,-0.003111089,-0.005750151,0.002913403,-0.00249462,-0.001403741,-0.002125514,-0.007005228,0.005146149,0.005657712,-0.00457055,0.000500983,-0.004458573,0.002608273,-0.000259923,-0.003339233,-0.001044112,-0.005883356,0.007797068
85,0.003807132,-0.00332589,0.004910609,0.007302151,-0.010920236,0.002948215,-0.001829526,0.003670791,0.010004701,-0.005536402,0.005110337,-0.006770326,0.005116463,-0.002063255,-0.006260919,0.003812547,-0.00329042,9.47E-05,6.59E-05,-0.0046697
86,0.018522752,-0.003871522,-0.005345689,-0.013595177,-0.021628257,0.01104077,-0.002871152,-0.007188444,-0.014123225,-0.024325129,0.013518841,-0.005144211,-0.007567305,-0.00795338,-0.003392021,0.020220026,-0.003232702,-0.010117585,-0.010254751,-0.011519348
87,-0.006039872,-0.004257273,-0.001490109,0.0022578,-0.006819603,-0.003749706,-0.001723986,0.002310806,0.007821912,-0.001846807,-0.005270673,-0.001755398,0.00689421,0.000495888,-0.000103222,-0.003006874,-0.00270631,0.005758545,-0.001834982,-0.002672942
88,-1.87E-05,-0.005237724,-0.008294414,-0.013630367,-0.01704166,-0.001157589,-0.003717006,-0.010165895,-0.013438898,-0.021207157,-0.005622498,-0.0108227,-0.009376893,-0.012944067,-0.00572528,-0.00248119,-0.003393019,-0.00498977,-0.011806567,-0.004900446
89,0.014309197,-0.001039942,0.009699941,-0.001634315,-0.006690391,0.013752938,-0.000989246,0.007117014,-0.006871492,-0.004876963,0.010710793,-0.003260594,0.01262499,0.000709247,-0.003000833,0.008556082,-0.003044396,0.009919453,-0.00364862,-0.004404111
90,0.004354139,0.002002963,0.018406311,-0.002324047,0.068897569,0.004910578,0.001580182,0.021943911,-0.004117997,0.069514759,0.002426233,-0.003064016,0.025494259,-0.00426169,0.017624573,0.001645072,-0.002127665,0.029170794,-0.007791932,0.029542764
91,0.008363138,-0.001474787,0.00418242,0.001340791,-0.018695795,0.00798791,-0.002013977,0.003591523,0.003654608,-0.014467191,0.01394991,-0.004375647,0.012678918,-8.98E-06,-0.004367295,0.012432792,-0.001323716,0.016002984,0.001346465,-0.00933336
92,0.002700088,0.003672783,0.014841172,0.01626208,0.020787206,0.003171555,0.002186613,0.014700347,0.019962394,0.024134765,-0.002599881,0.002816773,0.005386681,0.008252301,0.00523451,-0.000992433,0.001882086,0.011011758,0.008746675,0.011281776
93,-0.007401589,0.001358851,0.00926144,0.014322578,0.004351034,-0.008510079,0.00163187,0.010081493,0.014870612,0.002818365,-0.010709245,0.005898651,0.011766282,0.006022978,-0.001393584,-0.008297712,0.00959637,0.01045735,0.014453887,-0.003867003
94,0.002852143,-0.000991909,0.019256767,-0.00939059,0.019837829,0.004337283,-0.002241534,0.019465836,-0.012673891,0.014081378,0.00081106,-0.003195456,0.025781372,-0.008838857,0.00464405,-0.001248964,-0.003128573,0.033237605,-0.008496414,0.011144125
95,-0.003571938,-0.003465081,0.006771163,0.005616781,-0.008635265,-0.004182588,-0.003246167,0.008169739,0.006844587,-0.010590405,-0.008755493,-0.008017234,0.006231025,0.0042838,-0.002089205,-0.004196447,-0.002996423,0.009908804,0.00552603,-0.003481676
96,-0.002920555,-0.001480509,0.017070763,0.00081213,0.014193157,-0.005652764,-0.001693843,0.017251565,0.000842713,0.009709187,-0.0063724,-0.003518934,0.01220691,-0.004242538,0.004759099,-0.007600864,-0.002567532,0.031590545,-0.004973282,0.006112677
97,0.016814776,0.004665993,0.01270011,-0.013829772,-0.010255758,0.012492099,0.004305681,0.010005658,-0.012663127,-0.01313533,0.016518756,0.004727978,0.012478259,-0.003279897,-0.00424302,0.019186064,0.00570102,0.012512678,-0.008263701,-0.005931176
98,0.000623904,0.001348242,0.00159842,-0.003784322,-0.002809991,-0.000958548,-0.001308793,0.001955286,-0.005307241,-0.002668003,-0.003750914,-0.006122576,0.001960321,-0.000223242,-0.000626696,-0.002180514,-0.001558502,0.005748995,-0.003835402,0.000668344
99,0.012636264,0.006798861,0.016020583,-0.006153448,-0.000838648,0.014135126,0.006682633,0.015612357,-0.005999646,0.002599937,0.032984514,0.02173057,0.021034278,0.000554245,0.000804909,0.021809857,0.014426763,0.019860163,-0.004575805,-0.001105481
100,-0.003007073,0.004742385,0.031586043,-0.011180544,0.007146508,-0.001026711,0.006370362,0.034454766,-0.01051625,0.007426884,0.002914213,0.020444375,0.045507069,-0.00938529,0.005291022,-0.00142684,0.017068226,0.048599679,-0.009955545,0.004296325
101,0.023899413,-0.002417363,0.010457857,-0.01104686,0.018180266,0.022456119,0.000112134,0.011836337,-0.011358007,0.018862737,0.018552816,-0.000542431,0.013358571,-0.006127815,0.003846274,0.021120788,-0.003497477,0.014709589,-0.007596453,0.004309866
102,0.006561791,0.001090383,-0.005552031,-9.35E-05,0.017593938,0.007420695,0.0024521,-0.004239475,0.001728861,0.020485766,0.001479529,-0.007506931,-0.006179067,-0.004477843,0.001390696,0.008696806,-0.001739507,-0.005296966,-0.003840185,0.005458507
