"dataset","sim","method","misclass","auc"
"Threenorm",28,"ER",0.116363636363636,0.949901561065197
"Threenorm",29,"ER",0.117878787878788,0.950126354453627
"Threenorm",30,"ER",0.114242424242424,0.950009182736455
"Threenorm",31,"ER",0.120909090909091,0.949527456382002
"Threenorm",32,"ER",0.116969696969697,0.950031037649219
"Threenorm",33,"ER",0.113030303030303,0.951834343434343
"Threenorm",34,"ER",0.121212121212121,0.949102662993572
"Threenorm",35,"ER",0.119393939393939,0.950327456382002
"Threenorm",36,"ER",0.118181818181818,0.950579981634527
"Threenorm",37,"ER",0.116969696969697,0.950096235078053
"Threenorm",38,"ER",0.116060606060606,0.950553351698806
"Threenorm",39,"ER",0.120909090909091,0.950004591368228
"Threenorm",40,"ER",0.117575757575758,0.949147658402204
"Threenorm",41,"ER",0.118181818181818,0.950020018365473
"Threenorm",42,"ER",0.125151515151515,0.950198714416896
"Threenorm",43,"ER",0.119090909090909,0.95032378328742
"Threenorm",44,"ER",0.118181818181818,0.949460055096419
"Threenorm",45,"ER",0.118181818181818,0.950188429752066
"Threenorm",46,"ER",0.12030303030303,0.949126354453627
"Threenorm",47,"ER",0.118181818181818,0.950942699724518
"Threenorm",48,"ER",0.116363636363636,0.950322314049587
"Threenorm",49,"ER",0.119393939393939,0.950021854912764
"Threenorm",50,"ER",0.115757575757576,0.950626078971534
"Threenorm",1,"AR",0.114242424242424,0.951278604224059
"Threenorm",2,"AR",0.116969696969697,0.951182001836547
"Threenorm",3,"AR",0.113939393939394,0.952015426997245
"Threenorm",4,"AR",0.113333333333333,0.95094839302112
"Threenorm",5,"AR",0.117272727272727,0.951239669421488
"Threenorm",6,"AR",0.114545454545455,0.953022956841139
"Threenorm",7,"AR",0.112727272727273,0.951506336088154
"Threenorm",8,"AR",0.111212121212121,0.952465748393021
"Threenorm",9,"AR",0.114545454545455,0.951975390266299
"Threenorm",10,"AR",0.119393939393939,0.950833425160698
"Threenorm",11,"AR",0.113333333333333,0.952211937557392
"Threenorm",12,"AR",0.114242424242424,0.951869972451791
"Threenorm",13,"AR",0.114545454545455,0.952058034894399
"Threenorm",14,"AR",0.110909090909091,0.951613590449954
"Threenorm",15,"AR",0.116060606060606,0.951646280991736
"Threenorm",16,"AR",0.116363636363636,0.951944903581267
"Threenorm",17,"AR",0.113636363636364,0.951670890725436
"Threenorm",18,"AR",0.116363636363636,0.952286868686869
"Threenorm",19,"AR",0.115454545454545,0.951231588613407
"Threenorm",20,"AR",0.112121212121212,0.951808631772268
"Threenorm",21,"AR",0.113636363636364,0.95196914600551
"Threenorm",22,"AR",0.116060606060606,0.952352249770432
"Threenorm",23,"AR",0.115757575757576,0.951703581267218
"Threenorm",24,"AR",0.117575757575758,0.951638934802571
"Threenorm",25,"AR",0.118787878787879,0.950939944903581
"Threenorm",26,"AR",0.113939393939394,0.951962167125804
"Threenorm",27,"AR",0.116060606060606,0.951337373737374
"Threenorm",28,"AR",0.115454545454545,0.951956290174472
"Threenorm",29,"AR",0.113636363636364,0.952419834710744
"Threenorm",30,"AR",0.110909090909091,0.951216161616162
"Threenorm",31,"AR",0.114848484848485,0.951868503213958
"Threenorm",32,"AR",0.115454545454545,0.95078971533517
"Threenorm",33,"AR",0.117575757575758,0.9521854912764
"Threenorm",34,"AR",0.114242424242424,0.952505785123967
"Threenorm",35,"AR",0.116060606060606,0.951613223140496
"Threenorm",36,"AR",0.116969696969697,0.951380348943985
"Threenorm",37,"AR",0.114545454545455,0.951613590449954
"Threenorm",38,"AR",0.118484848484848,0.951440220385675
"Threenorm",39,"AR",0.115151515151515,0.951239302112029
"Threenorm",40,"AR",0.112121212121212,0.952064646464647
"Threenorm",41,"AR",0.115757575757576,0.9517072543618
"Threenorm",42,"AR",0.113939393939394,0.952559779614325
"Threenorm",43,"AR",0.114242424242424,0.951822956841139
"Threenorm",44,"AR",0.117272727272727,0.950995775941231
"Threenorm",45,"AR",0.115757575757576,0.951846831955923
"Threenorm",46,"AR",0.111515151515152,0.952398163452709
"Threenorm",47,"AR",0.113030303030303,0.95200624426079
"Threenorm",48,"AR",0.113939393939394,0.951811570247934
"Threenorm",49,"AR",0.112727272727273,0.951567309458219
"Threenorm",50,"AR",0.115757575757576,0.951452708907254
