"dataset","sim","method","misclass","auc"
"Breast Cancer",30,"AR",0.0307467057101025,0.993639036526066
"Breast Cancer",31,"AR",0.0322108345534407,0.993827509517886
"Breast Cancer",32,"AR",0.0307467057101025,0.993158430396924
"Breast Cancer",33,"AR",0.0278184480234261,0.993111312148969
"Breast Cancer",34,"AR",0.0292825768667643,0.993507105431792
"Breast Cancer",35,"AR",0.0322108345534407,0.993507105431792
"Breast Cancer",36,"AR",0.0307467057101025,0.993431716235064
"Breast Cancer",37,"AR",0.0307467057101025,0.99340344528629
"Breast Cancer",38,"AR",0.0292825768667643,0.993573070978929
"Breast Cancer",39,"AR",0.0307467057101025,0.993714425722794
"Breast Cancer",40,"AR",0.0322108345534407,0.993733273021976
"Breast Cancer",41,"AR",0.0322108345534407,0.993384597987108
"Breast Cancer",42,"AR",0.0322108345534407,0.993780391269931
"Breast Cancer",43,"AR",0.0292825768667643,0.993535376380565
"Breast Cancer",44,"AR",0.0322108345534407,0.993902898714614
"Breast Cancer",45,"AR",0.0322108345534407,0.993469410833428
"Breast Cancer",46,"AR",0.0307467057101025,0.993375174337517
"Breast Cancer",47,"AR",0.0307467057101025,0.993620189226884
"Breast Cancer",48,"AR",0.0292825768667643,0.993657883825248
"Breast Cancer",49,"AR",0.0292825768667643,0.99358249462852
"Breast Cancer",50,"AR",0.0292825768667643,0.993554223679747
